university_id,ielts_score,gre_score,toefl_score,technical_papers_count,total_work_experience_in_months,application_status
711,7.5,309.0,,0,62,6
711,,306.0,102.0,0,0,6
711,,316.0,102.0,2,43,6
711,8.0,315.0,,0,121,6
711,,326.0,116.0,3,35,6
711,,322.0,106.0,1,42,6
711,,329.0,114.0,1,1,6
711,,319.0,112.0,2,56,6
711,,321.0,107.0,1,59,6
711,8.0,311.0,,1,0,6
711,,331.0,115.0,3,44,6
711,,320.0,104.0,1,68,6
711,,317.0,107.0,1,138,6
711,7.25,331.0,,0,79,6
711,,322.0,113.0,1,164,6
711,8.5,330.0,,2,76,6
711,,321.0,107.0,0,11,6
711,,329.0,115.0,3,92,6
711,,316.0,114.0,0,0,6
711,,308.0,107.0,1,81,6
711,,331.0,112.0,0,12,6
711,,322.0,111.0,1,51,6
711,,336.0,117.0,1,55,6
711,,321.0,114.0,0,60,6
711,,313.0,101.0,1,84,6
711,,317.0,95.0,0,118,7
711,,310.0,105.0,0,0,7
711,7.5,322.0,,0,32,6
711,7.5,305.0,,0,92,6
711,,323.0,109.0,2,87,6
711,,307.0,106.0,2,110,7
711,7.5,322.0,,3,88,7
711,,321.0,105.0,0,50,7
711,,321.0,115.0,0,0,6
711,7.5,310.0,,1,30,6
711,8.5,319.0,105.0,0,31,6
711,7.5,316.0,,0,21,6
711,,316.0,103.0,1,294,6
711,,303.0,103.0,0,36,7
711,,317.0,111.0,0,32,6
711,7.5,313.0,,0,0,7
711,8.5,320.0,,0,41,7
711,7.0,316.0,100.0,3,52,6
711,8.0,304.0,,0,18,6
711,8.0,323.0,,0,44,7
711,,320.0,108.0,0,0,6
711,7.5,315.0,103.0,0,43,6
711,7.0,324.0,,0,34,6
711,,316.0,107.0,0,0,7
711,8.5,308.0,,0,49,7
711,,321.0,104.0,0,48,6
711,,321.0,104.0,0,48,6
711,,323.0,115.0,0,0,6
711,,323.0,101.0,0,0,6
711,8.5,328.0,,0,3,6
711,,320.0,109.0,0,3,6
711,8.0,323.0,,1,42,7
711,8.0,310.0,,0,0,6
711,,321.0,113.0,0,0,6
711,,322.0,111.0,0,47,6
711,7.5,320.0,,1,2,6
711,,323.0,115.0,0,0,6
711,7.0,318.0,,0,25,6
711,7.0,328.0,,0,5,6
711,7.0,321.0,,3,28,6
711,,323.0,102.0,1,0,6
711,7.0,325.0,,0,0,6
711,7.0,318.0,,0,25,6
711,,315.0,109.0,0,0,6
711,,333.0,115.0,2,-20,6
711,7.0,317.0,,1,31,6
711,7.5,297.0,,0,0,6
711,,315.0,103.0,0,41,7
711,7.5,303.0,,0,0,7
711,7.5,324.0,,1,26,6
711,7.5,311.0,,1,46,6
711,7.5,314.0,,0,44,6
711,,312.0,109.0,1,63,6
711,,324.0,115.0,0,0,6
711,,317.0,97.0,2,11,7
711,6.5,326.0,,0,21,6
711,7.0,306.0,,1,42,6
711,7.5,317.0,,0,2,6
711,7.5,330.0,,0,0,7
711,,311.0,95.0,0,44,6
711,,332.0,106.0,0,44,6
711,,311.0,108.0,0,3,7
781,7.5,307.0,100.0,4,34,6
781,,325.0,107.0,2,0,6
781,7.75,326.0,,0,0,6
781,,313.0,101.0,0,128,6
781,8.0,310.0,,0,36,6
781,,306.0,89.0,0,0,6
781,8.0,317.0,,0,40,7
781,7.5,320.0,,3,24,6
781,,320.0,115.0,1,25,6
781,,312.0,105.0,1,60,6
781,,310.0,94.0,0,73,6
781,,325.0,112.0,1,2,6
781,,318.0,107.0,1,35,6
781,,329.0,110.0,1,32,6
781,7.0,323.0,,0,0,6
781,,318.0,100.0,1,92,6
781,,316.0,112.0,0,140,6
781,8.5,320.0,,0,69,7
781,,331.0,111.0,0,69,6
781,7.5,321.0,,1,56,6
781,,324.0,107.0,0,8,6
781,8.5,319.0,105.0,0,31,7
781,,326.0,116.0,0,0,7
781,,310.0,108.0,0,0,6
781,,320.0,115.0,0,0,7
781,8.0,317.0,,0,21,6
781,7.0,292.0,,0,0,6
781,7.5,315.0,,2,3,6
781,,323.0,102.0,1,0,6
781,,323.0,102.0,1,0,6
781,,320.0,109.0,0,3,6
781,,314.0,99.0,0,0,6
781,7.0,324.0,,3,30,6
781,7.0,297.0,,1,91,6
781,,326.0,116.0,0,0,6
781,,325.0,101.0,0,0,7
781,8.0,307.0,,1,92,7
781,8.0,327.0,,0,44,6
781,,326.0,103.0,0,0,7
781,,321.0,112.0,0,0,6
781,6.0,260.0,,0,161,7
781,8.0,330.0,,0,81,6
781,8.0,330.0,,0,81,6
781,,327.0,113.0,0,92,7
781,7.5,317.0,,0,0,7
781,,297.0,100.0,0,0,6
781,,321.0,108.0,0,0,6
781,,311.0,100.0,1,39,6
781,,319.0,109.0,2,55,6
781,,260.0,0.0,0,0,6
781,,323.0,116.0,0,70,6
781,,321.0,114.0,0,0,6
781,,327.0,110.0,0,80,6
781,7.5,296.0,,0,0,6
781,,329.0,112.0,0,0,6
781,7.5,296.0,,0,0,6
781,8.0,319.0,,0,105,6
781,,330.0,106.0,0,101,6
781,,335.0,120.0,1,44,6
781,,317.0,110.0,0,62,7
781,,328.0,115.0,0,0,7
781,8.0,321.0,106.0,2,46,6
781,8.0,316.0,,1,71,6
781,,310.0,106.0,3,49,6
781,8.0,316.0,,1,71,6
781,,319.0,108.0,4,63,6
781,,313.0,116.0,0,55,7
781,8.0,315.0,,5,14,6
781,,318.0,107.0,0,0,6
781,,319.0,112.0,0,0,6
781,8.0,322.0,,2,94,6
781,7.5,320.0,,0,50,6
781,7.5,318.0,,3,11,6
781,,328.0,101.0,0,0,6
781,,331.0,108.0,0,36,6
781,,325.0,100.0,0,70,6
781,,332.0,110.0,1,4,6
781,,319.0,113.0,0,5,6
781,,333.0,98.0,0,57,6
781,8.5,330.0,,1,67,7
781,8.0,326.0,,0,0,6
781,,324.0,114.0,1,0,7
781,,327.0,110.0,0,2,6
781,,325.0,114.0,0,92,6
781,8.0,328.0,,0,71,6
781,,324.0,111.0,2,76,6
781,,320.0,106.0,0,54,6
781,,322.0,105.0,0,4,6
781,,319.0,102.0,0,72,6
781,,320.0,108.0,3,70,6
781,,322.0,108.0,0,99,6
781,,335.0,119.0,0,99,6
781,,323.0,105.0,2,43,6
781,,308.0,108.0,0,123,6
781,8.0,312.0,,0,81,6
781,,324.0,108.0,0,0,7
781,,336.0,120.0,1,99,7
781,7.0,324.0,,0,72,6
781,,315.0,94.0,0,92,6
781,,322.0,106.0,0,82,6
781,,325.0,118.0,2,86,7
781,,322.0,105.0,2,81,6
781,,320.0,111.0,0,0,7
781,,310.0,103.0,0,105,6
781,,313.0,100.0,0,0,6
781,,319.0,93.0,0,100,6
781,,316.0,0.0,0,0,6
781,,326.0,112.0,0,84,6
781,,309.0,112.0,0,0,6
781,,320.0,114.0,0,0,6
781,,327.0,106.0,1,0,6
781,,326.0,111.0,4,92,6
781,,306.0,97.0,0,0,6
781,,316.0,109.0,2,78,6
781,,322.0,108.0,2,93,7
781,,328.0,115.0,0,0,7
781,,324.0,110.0,2,73,6
781,,320.0,110.0,0,92,7
781,,324.0,112.0,0,115,6
781,,331.0,120.0,0,68,7
781,,330.0,109.0,0,0,7
781,8.5,321.0,,0,2,6
781,,310.0,106.0,0,70,6
781,,331.0,100.0,0,0,6
781,,312.0,95.0,1,81,6
781,7.0,315.0,,0,113,6
781,,318.0,106.0,0,105,7
781,7.0,307.0,,0,84,6
781,,322.0,111.0,0,0,6
781,,315.0,107.0,0,110,6
781,,330.0,113.0,0,0,6
781,,308.0,103.0,0,0,6
781,,318.0,104.0,0,93,6
781,,318.0,103.0,0,98,6
781,,321.0,102.0,0,105,6
781,,320.0,108.0,0,141,6
781,,327.0,114.0,0,0,6
781,,313.0,101.0,0,0,6
781,,324.0,112.0,0,0,6
781,,323.0,112.0,0,0,6
781,,332.0,114.0,1,104,6
781,,329.0,110.0,0,141,6
781,,316.0,106.0,0,80,6
781,,319.0,104.0,0,105,6
781,,325.0,107.0,0,0,7
781,,335.0,116.0,2,0,6
781,,325.0,110.0,0,0,6
781,,330.0,111.0,0,93,6
781,,313.0,106.0,1,1,6
781,,322.0,110.0,0,10,6
781,,325.0,116.0,0,2,6
781,,321.0,108.0,0,97,6
781,,325.0,112.0,0,0,6
781,,319.0,102.0,0,0,7
781,,322.0,109.0,3,190,7
781,,329.0,115.0,0,0,6
781,,322.0,0.0,0,0,6
781,,317.0,101.0,0,126,6
781,,316.0,110.0,0,0,7
781,,321.0,117.0,0,0,7
781,,322.0,114.0,0,95,6
781,,329.0,108.0,1,97,6
781,,324.0,114.0,0,0,6
781,,315.0,105.0,0,102,6
781,,318.0,100.0,0,105,6
781,,320.0,102.0,1,94,7
781,,320.0,107.0,0,2,7
781,,314.0,104.0,1,93,7
781,,303.0,99.0,0,9,6
781,,323.0,117.0,0,5,6
781,,325.0,108.0,0,95,6
781,,316.0,107.0,0,130,6
781,,324.0,109.0,0,120,6
781,,340.0,116.0,1,1,6
781,,317.0,113.0,0,0,7
781,,320.0,108.0,0,0,7
781,,321.0,0.0,0,0,6
781,,315.0,110.0,0,99,6
781,8.0,318.0,,0,137,6
781,,318.0,0.0,0,0,6
781,,325.0,111.0,0,0,6
781,,325.0,106.0,0,0,6
781,,311.0,108.0,0,0,6
781,,338.0,100.0,0,0,7
781,,319.0,103.0,0,0,6
781,,329.0,114.0,0,0,6
781,,321.0,101.0,0,151,6
781,,321.0,0.0,0,0,6
781,,322.0,105.0,3,5,6
781,,331.0,0.0,0,0,6
781,,308.0,103.0,0,0,6
781,,329.0,116.0,1,43,6
781,,325.0,113.0,4,118,6
781,,330.0,118.0,0,0,6
781,,331.0,115.0,0,0,6
781,,318.0,116.0,0,0,6
781,,325.0,114.0,2,110,6
781,,323.0,115.0,0,105,6
781,,332.0,113.0,0,118,6
781,,328.0,116.0,0,119,6
781,,320.0,107.0,0,0,7
781,,325.0,111.0,0,117,6
781,,318.0,113.0,0,135,6
781,,314.0,110.0,0,0,6
781,,325.0,113.0,1,105,6
781,,325.0,116.0,1,116,7
781,,319.0,110.0,0,0,6
781,,325.0,115.0,0,119,6
781,,334.0,117.0,1,0,6
781,,325.0,115.0,1,2,6
781,,323.0,95.0,0,155,6
781,,317.0,103.0,0,0,7
781,,314.0,100.0,0,0,7
781,,304.0,85.0,0,0,6
781,,330.0,106.0,0,0,6
781,,328.0,111.0,0,2,6
781,,322.0,118.0,0,0,6
781,,329.0,107.0,0,5,6
781,,323.0,114.0,0,0,6
781,,316.0,92.0,1,129,6
781,,327.0,111.0,0,0,6
781,,322.0,112.0,0,0,6
781,,319.0,101.0,0,0,6
781,,318.0,111.0,0,0,7
781,,322.0,110.0,0,0,7
781,,317.0,116.0,0,134,7
781,,304.0,85.0,0,0,6
781,,319.0,109.0,0,0,6
781,,319.0,108.0,0,129,7
781,,322.0,109.0,0,0,6
781,,315.0,100.0,0,117,6
781,,318.0,115.0,0,101,6
781,,313.0,108.0,1,117,6
781,,326.0,117.0,0,105,7
781,,324.0,105.0,0,0,6
781,,321.0,113.0,0,0,6
781,,325.0,110.0,0,0,6
781,,320.0,112.0,0,0,6
781,,325.0,110.0,0,0,7
781,,320.0,104.0,0,0,6
781,,325.0,116.0,0,0,6
781,,325.0,111.0,0,0,6
703,,316.0,111.0,9,41,6
703,7.5,307.0,100.0,4,34,6
703,,309.0,94.0,0,33,6
703,7.5,321.0,,1,32,6
703,6.0,317.0,103.0,1,18,6
703,,317.0,110.0,3,0,6
703,,328.0,110.0,0,80,6
703,,335.0,114.0,2,50,7
703,,319.0,116.0,0,0,6
703,,320.0,106.0,0,52,6
703,,323.0,120.0,1,60,6
703,,321.0,114.0,0,69,6
703,,336.0,115.0,1,0,6
703,,310.0,106.0,0,81,6
703,,305.0,104.0,0,0,6
703,,320.0,114.0,0,4,6
703,,324.0,111.0,2,37,6
703,,325.0,106.0,0,53,6
703,,325.0,108.0,1,68,6
703,,260.0,80.0,2,38,6
703,,321.0,100.0,0,70,6
703,,309.0,100.0,1,8,6
703,7.5,314.0,,1,55,6
703,,316.0,111.0,9,41,6
703,,309.0,94.0,0,33,6
703,6.0,317.0,103.0,1,18,6
703,8.0,320.0,111.0,1,40,6
703,,321.0,118.0,0,47,6
703,,316.0,110.0,0,39,6
703,,324.0,108.0,0,58,6
703,,335.0,114.0,2,50,7
703,7.5,314.0,,1,55,6
703,,319.0,116.0,0,0,6
703,,320.0,106.0,0,52,6
703,,323.0,120.0,1,60,6
703,,324.0,111.0,2,37,6
703,,325.0,106.0,0,53,6
703,,312.0,101.0,0,0,6
703,,332.0,111.0,0,3,6
703,,324.0,108.0,0,58,6
703,,322.0,108.0,0,74,6
703,,260.0,80.0,2,38,6
703,,320.0,114.0,0,4,6
703,,313.0,104.0,0,0,6
703,8.0,328.0,109.0,4,29,6
703,,318.0,110.0,1,47,6
703,7.5,307.0,100.0,0,7,7
703,,326.0,111.0,0,186,6
703,,318.0,114.0,0,5,6
703,8.0,317.0,,0,40,6
703,,325.0,112.0,0,38,6
703,8.0,319.0,115.0,0,42,6
703,,319.0,98.0,0,25,6
703,,326.0,109.0,1,46,6
703,,318.0,103.0,1,22,6
703,,320.0,104.0,3,55,6
703,,330.0,112.0,0,27,6
703,,320.0,115.0,1,25,6
703,,319.0,111.0,1,30,6
703,,325.0,110.0,3,41,6
703,,318.0,109.0,1,37,6
703,8.0,311.0,,0,0,6
703,8.0,320.0,111.0,1,40,6
703,,316.0,111.0,9,41,6
703,7.5,318.0,109.0,2,22,6
703,,316.0,110.0,0,39,6
703,,316.0,106.0,0,51,6
703,,321.0,110.0,0,52,6
703,,316.0,115.0,1,36,6
703,,313.0,111.0,0,1,6
703,,331.0,108.0,1,45,6
703,6.0,317.0,103.0,1,18,6
703,,321.0,105.0,1,37,6
703,,326.0,106.0,0,33,6
703,,328.0,110.0,0,80,6
703,,318.0,102.0,0,81,6
703,7.0,317.0,,1,20,6
703,,322.0,99.0,1,66,6
703,8.0,326.0,,1,69,6
703,7.5,318.0,,1,6,6
703,,329.0,110.0,1,32,6
703,8.0,323.0,,2,43,6
703,,328.0,112.0,1,11,6
703,,329.0,113.0,1,85,6
703,,332.0,105.0,0,0,6
703,7.5,307.0,,1,90,6
703,,320.0,105.0,2,51,6
703,8.0,328.0,,0,53,6
703,,324.0,104.0,1,32,6
703,,331.0,111.0,0,69,6
703,,310.0,106.0,0,81,6
703,,315.0,104.0,0,10,6
703,,327.0,111.0,1,68,6
703,8.0,325.0,,1,22,6
703,,330.0,108.0,0,-12,6
703,,316.0,112.0,0,140,6
703,,317.0,105.0,0,68,6
703,,329.0,113.0,0,71,6
703,7.5,320.0,,0,0,6
703,,309.0,95.0,1,60,6
703,7.5,311.0,,0,0,6
703,8.5,326.0,,0,114,6
703,,320.0,112.0,3,41,6
703,,328.0,114.0,1,53,6
703,,321.0,107.0,0,11,6
703,,322.0,111.0,1,51,6
703,,325.0,108.0,1,70,6
703,7.5,324.0,,2,75,6
703,,320.0,98.0,0,75,6
703,,324.0,115.0,1,57,6
703,,320.0,104.0,1,68,6
703,,336.0,117.0,1,55,6
703,,312.0,102.0,1,0,6
703,,321.0,119.0,1,61,6
703,,322.0,112.0,2,72,6
703,7.0,305.0,,2,134,6
703,8.0,317.0,,0,21,6
703,,323.0,110.0,1,92,6
703,,318.0,105.0,0,56,6
703,,325.0,114.0,0,29,7
703,,328.0,112.0,1,56,6
703,,323.0,110.0,1,81,6
703,8.5,334.0,116.0,1,55,7
703,,333.0,111.0,0,0,6
703,,321.0,113.0,0,0,6
703,,320.0,108.0,0,0,6
703,,316.0,100.0,0,48,6
703,7.5,323.0,,0,0,7
703,,316.0,103.0,1,294,6
703,7.5,317.0,,0,0,7
703,,317.0,111.0,0,32,6
703,,321.0,111.0,1,31,6
703,,327.0,103.0,0,65,6
703,,318.0,106.0,1,40,6
703,7.5,318.0,,1,31,6
703,7.5,325.0,,0,0,6
703,,320.0,109.0,0,3,6
703,7.5,316.0,,0,21,6
703,,322.0,111.0,0,47,6
703,8.0,323.0,,0,44,6
703,8.0,320.0,,0,0,6
703,8.0,312.0,,0,33,6
703,8.0,313.0,101.0,1,24,6
703,,311.0,105.0,1,25,6
703,,314.0,94.0,1,38,6
703,7.5,297.0,,0,0,6
703,,333.0,115.0,2,-20,6
703,7.0,305.0,,0,69,7
703,,308.0,94.0,0,0,6
703,6.5,323.0,105.0,0,52,7
703,,320.0,110.0,0,0,6
703,7.0,320.0,,3,17,6
703,8.0,306.0,,0,20,7
703,,309.0,110.0,0,186,6
703,,326.0,116.0,0,0,6
703,,322.0,113.0,0,43,6
703,6.5,328.0,,0,0,6
703,6.5,303.0,,0,0,6
703,7.5,313.0,,1,35,6
703,,312.0,109.0,1,63,6
703,,329.0,112.0,0,0,7
703,,330.0,0.0,0,0,6
703,,318.0,107.0,0,4,6
703,,331.0,111.0,1,94,7
703,,332.0,109.0,0,0,6
703,8.0,326.0,,0,0,7
703,7.5,314.0,,0,0,6
703,,316.0,105.0,0,0,6
703,7.5,311.0,,0,76,6
703,7.0,325.0,,1,22,6
703,,312.0,101.0,0,0,6
703,,326.0,0.0,0,0,6
703,7.5,313.0,,0,34,6
703,,323.0,109.0,0,0,6
703,8.0,315.0,,0,0,7
703,8.0,319.0,98.0,0,0,6
703,7.5,301.0,,0,1,6
703,6.5,317.0,105.0,0,300,6
703,7.5,308.0,,0,30,6
703,,322.0,110.0,1,56,6
703,7.5,325.0,,1,45,6
703,7.5,328.0,,0,0,6
703,,320.0,101.0,0,49,6
703,,320.0,112.0,2,37,6
703,7.5,317.0,,0,0,6
703,,327.0,110.0,1,59,6
703,,321.0,116.0,1,43,6
703,8.0,325.0,,0,44,6
703,,329.0,106.0,0,92,6
703,,318.0,111.0,0,44,6
703,7.5,321.0,,1,49,6
703,,309.0,92.0,0,0,6
703,,324.0,107.0,0,0,6
703,,319.0,109.0,2,55,6
703,8.5,326.0,,5,26,6
703,8.0,311.0,,0,0,6
703,,314.0,112.0,0,71,6
703,8.0,330.0,,0,17,6
703,8.0,318.0,,0,63,6
703,8.0,317.0,107.0,1,44,6
703,,316.0,102.0,1,47,6
703,,317.0,114.0,2,2,6
703,,325.0,114.0,0,57,6
703,7.5,320.0,,0,0,6
703,8.0,324.0,,1,2,6
703,8.0,326.0,,1,43,6
703,,319.0,109.0,0,44,6
703,7.0,315.0,,0,0,6
703,,319.0,113.0,0,0,7
703,,332.0,109.0,0,14,6
703,,322.0,107.0,1,54,6
703,,328.0,113.0,1,2,6
703,,321.0,114.0,0,25,6
703,8.0,326.0,,0,0,6
703,,326.0,109.0,0,0,6
703,,325.0,112.0,1,30,7
703,,316.0,104.0,0,50,7
703,,321.0,114.0,0,0,6
703,6.0,260.0,,0,161,7
703,,313.0,110.0,0,5,6
703,8.0,322.0,,0,234,6
703,,327.0,114.0,0,43,6
703,,327.0,114.0,0,68,7
703,,318.0,107.0,1,43,6
703,,318.0,104.0,0,65,6
703,,331.0,108.0,0,33,7
703,,325.0,107.0,0,25,6
703,8.0,320.0,,0,0,7
703,7.5,308.0,,0,58,6
703,,339.0,114.0,0,45,7
703,7.0,300.0,,1,79,6
703,,321.0,113.0,0,0,6
703,7.5,318.0,,0,5,6
703,7.5,308.0,,1,42,6
703,,304.0,87.0,1,46,6
703,8.5,330.0,118.0,1,1,7
703,7.5,320.0,,0,0,6
703,,312.0,110.0,0,58,7
703,7.0,329.0,,1,36,6
703,,293.0,102.0,0,0,7
703,,327.0,105.0,2,0,6
713,,325.0,107.0,2,0,7
713,,328.0,110.0,0,80,6
713,8.0,309.0,,0,112,6
713,,314.0,103.0,0,3,6
713,,320.0,114.0,0,4,6
713,,319.0,116.0,0,0,6
713,,321.0,116.0,0,0,6
713,,320.0,106.0,0,42,6
713,,260.0,80.0,2,38,6
713,,322.0,109.0,0,55,6
713,,318.0,105.0,1,27,6
713,8.0,320.0,,2,7,6
713,8.0,309.0,,0,112,6
713,,325.0,107.0,2,0,7
713,,319.0,116.0,0,0,6
713,,324.0,108.0,0,58,6
713,,306.0,89.0,0,0,6
713,,332.0,111.0,0,3,6
713,8.0,320.0,,2,7,6
713,,260.0,80.0,2,38,6
713,,320.0,114.0,0,4,6
713,,324.0,108.0,0,58,6
713,,321.0,114.0,0,60,6
713,,318.0,105.0,1,27,6
713,8.0,319.0,115.0,0,42,6
713,,318.0,110.0,1,47,6
713,8.0,314.0,,1,5,6
713,,326.0,111.0,0,186,6
713,,320.0,106.0,2,53,6
713,,320.0,99.0,0,22,6
713,8.0,308.0,10.0,3,46,6
713,6.0,326.0,,0,37,6
713,,324.0,116.0,3,32,6
713,,318.0,110.0,1,37,6
713,,318.0,115.0,1,44,6
713,,321.0,110.0,0,52,6
713,8.0,311.0,,0,0,6
713,,330.0,112.0,0,27,6
713,8.0,297.0,,1,4,6
713,,319.0,111.0,1,33,6
713,,318.0,103.0,5,50,6
713,7.0,315.0,,0,43,6
713,,307.0,105.0,0,38,6
713,,327.0,118.0,1,100,6
713,,328.0,110.0,0,80,6
713,7.0,318.0,110.0,0,0,6
713,8.0,309.0,,0,112,6
713,,321.0,105.0,1,37,6
713,7.0,325.0,,2,0,6
713,,323.0,108.0,0,32,6
713,8.5,333.0,,3,56,6
713,,325.0,110.0,3,41,6
713,7.5,316.0,,0,0,6
713,,306.0,102.0,0,0,6
713,,315.0,116.0,2,40,6
713,,322.0,107.0,0,61,6
713,,293.0,92.0,1,1,6
713,7.0,321.0,,1,33,6
713,7.0,283.0,,1,44,6
713,7.0,304.0,,2,33,6
713,,330.0,112.0,0,0,6
713,,260.0,105.0,0,39,6
713,,324.0,100.0,1,111,6
713,,324.0,104.0,1,32,6
713,8.0,313.0,,1,47,6
713,8.5,320.0,,0,69,6
713,,313.0,94.0,0,0,6
713,,326.0,116.0,3,35,6
713,8.0,323.0,,0,53,6
713,,298.0,91.0,0,56,6
713,8.0,317.0,,2,48,6
713,,332.0,108.0,1,80,6
713,7.5,321.0,,0,6,6
713,,317.0,105.0,0,68,6
713,,320.0,104.0,1,68,6
713,,328.0,113.0,0,45,6
713,,331.0,112.0,0,12,6
713,,318.0,103.0,0,69,6
713,8.0,325.0,,0,49,6
713,,318.0,100.0,0,68,6
713,,309.0,103.0,0,69,6
713,,320.0,98.0,0,75,6
713,7.5,320.0,,0,0,6
713,8.5,326.0,,0,114,6
713,,329.0,113.0,0,71,6
713,,334.0,114.0,1,202,6
713,,328.0,114.0,1,53,6
713,7.0,305.0,,2,134,6
713,,308.0,107.0,1,81,6
713,8.0,322.0,,0,69,6
713,,316.0,104.0,1,53,6
713,,329.0,115.0,3,92,7
713,,321.0,104.0,0,48,6
713,,321.0,114.0,0,60,6
713,7.5,322.0,,0,0,6
713,6.5,324.0,,0,0,6
713,,323.0,115.0,0,0,6
713,7.5,305.0,,1,0,6
713,7.0,317.0,,0,0,6
713,6.5,322.0,,1,15,6
713,8.0,310.0,,0,0,6
713,8.0,318.0,,0,16,6
713,,314.0,99.0,0,0,6
713,,321.0,113.0,0,0,6
713,7.5,321.0,,0,0,6
713,,336.0,103.0,0,38,7
713,7.5,311.0,,0,2,6
713,,333.0,115.0,2,-20,6
713,,311.0,105.0,1,25,6
713,8.0,304.0,,0,18,6
713,7.5,318.0,,1,31,6
713,7.0,328.0,,0,5,6
713,8.0,323.0,,0,44,6
713,,315.0,0.0,0,0,6
713,,328.0,119.0,0,32,7
713,8.0,314.0,89.0,1,49,6
713,,310.0,114.0,0,0,6
713,7.5,327.0,,0,0,7
713,,316.0,86.0,0,0,7
713,,327.0,100.0,0,128,6
713,7.5,313.0,,1,35,6
713,,320.0,114.0,0,0,6
713,,309.0,110.0,0,186,6
713,,326.0,116.0,0,0,6
713,7.0,283.0,,2,5,6
713,7.0,319.0,,0,0,6
713,,314.0,97.0,0,4,7
713,7.5,329.0,,0,67,6
713,,312.0,109.0,1,63,6
713,7.5,317.0,,0,2,6
713,6.5,319.0,,1,49,6
713,8.0,310.0,,0,9,6
713,7.5,313.0,,0,34,6
713,7.5,301.0,,0,1,6
713,,324.0,115.0,0,0,6
713,7.0,306.0,,1,42,6
713,7.5,294.0,,0,33,6
713,8.0,317.0,,0,0,6
713,7.0,308.0,,1,50,6
713,,305.0,93.0,1,37,6
713,,322.0,112.0,1,63,6
713,8.0,330.0,,0,81,6
713,8.0,309.0,,0,0,6
713,7.0,318.0,,0,0,6
713,8.0,316.0,,0,0,6
713,,317.0,110.0,2,43,6
713,,310.0,95.0,0,0,6
713,,322.0,107.0,1,54,6
713,8.0,326.0,,0,0,6
713,,319.0,113.0,0,0,6
713,7.0,323.0,,0,0,6
713,,311.0,100.0,1,43,6
713,,319.0,0.0,0,0,6
713,8.0,308.0,,1,86,7
713,8.0,318.0,106.0,0,57,6
713,,325.0,114.0,0,57,6
713,6.0,260.0,,0,161,7
713,,318.0,107.0,0,4,6
713,,321.0,110.0,0,96,6
713,,322.0,115.0,1,38,6
713,,329.0,120.0,1,30,6
713,,309.0,92.0,0,0,6
713,,326.0,111.0,0,0,6
713,8.0,322.0,,0,234,6
713,7.5,326.0,,0,0,6
713,,300.0,80.0,0,0,6
713,,309.0,98.0,0,0,6
713,8.0,330.0,,0,17,6
713,8.0,305.0,,1,54,6
713,8.0,313.0,,1,31,6
713,,315.0,107.0,1,13,6
713,7.5,306.0,,0,0,6
713,7.5,305.0,,0,0,6
713,,312.0,113.0,0,43,6
713,,321.0,113.0,0,0,6
713,,314.0,112.0,0,71,6
713,,318.0,107.0,1,43,6
713,8.5,310.0,,0,0,6
713,,304.0,99.0,2,31,6
713,8.0,315.0,,0,71,6
713,,293.0,96.0,0,9,6
713,,301.0,100.0,0,53,6
713,,311.0,116.0,0,47,6
713,7.5,326.0,,1,54,6
713,,308.0,114.0,0,38,6
713,,318.0,108.0,0,0,6
713,7.5,301.0,,0,50,6
713,,327.0,110.0,0,80,6
713,7.5,319.0,,0,37,6
713,,322.0,117.0,0,67,6
713,6.0,320.0,105.0,1,0,7
713,,321.0,105.0,2,75,6
713,,318.0,98.0,1,62,6
713,,337.0,116.0,0,3,6
713,,327.0,113.0,0,69,6
713,,328.0,120.0,0,76,6
713,,302.0,92.0,0,37,6
713,7.5,312.0,,0,1,6
713,8.0,303.0,,1,56,6
713,,335.0,120.0,1,44,6
713,,321.0,107.0,1,56,6
713,,324.0,108.0,2,149,6
713,,302.0,106.0,0,89,6
713,,324.0,112.0,1,78,6
713,,315.0,101.0,2,69,6
1480,,301.0,100.0,3,4,6
1480,6.5,300.0,,0,0,7
1480,,318.0,111.0,1,0,7
1480,,326.0,96.0,0,37,6
1480,,326.0,96.0,0,37,6
1480,7.0,323.0,,0,0,6
1480,,340.0,120.0,1,67,7
1480,,318.0,109.0,0,47,7
1480,,311.0,99.0,1,0,6
1480,7.0,318.0,,0,0,6
1480,7.0,283.0,,2,5,6
1480,6.5,318.0,,0,37,6
1480,,318.0,103.0,1,0,7
1480,,323.0,97.0,1,31,6
1480,6.0,260.0,,0,161,7
1480,,320.0,101.0,0,49,6
1480,7.5,320.0,,0,0,6
1480,7.0,302.0,88.0,3,56,6
1480,7.5,308.0,,1,42,6
1480,,316.0,86.0,0,0,6
1480,7.0,323.0,,0,0,6
1480,,314.0,103.0,0,4,6
1480,,315.0,83.0,0,0,6
1480,7.5,296.0,,0,0,6
1480,7.5,296.0,,0,0,6
1480,8.5,323.0,,0,48,6
1480,,332.0,101.0,1,4,7
1480,,326.0,115.0,1,77,7
1480,,308.0,100.0,0,75,7
1480,7.5,326.0,,0,0,7
1480,,317.0,112.0,0,55,6
1480,,322.0,105.0,0,0,7
1480,,323.0,111.0,0,0,7
1480,,311.0,113.0,4,9,6
1480,,317.0,101.0,1,106,6
1480,,306.0,106.0,1,1,7
1480,,324.0,107.0,1,1,6
1480,,320.0,99.0,0,114,6
